experiment,subject,rating_type,label_shown,index,condition,condition_expl,src,first_label,second_label,first_res,second_res,rating,rating_str
2,38,7,no,39,7,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,38,7,no,40,6,HD -> HD,SRC01,,,HD,HD,2,better
2,38,7,no,41,2,UHD -> HD,SRC05,,,UHD,HD,1,slightly better
2,38,7,no,42,8,HD -> HD,SRC08,,,HD,HD,0,same
2,38,7,no,43,3,UHD -> UHD,SRC01,,,UHD,UHD,2,better
2,38,7,no,44,4,HD -> HD,SRC06,,,HD,HD,1,slightly better
2,38,7,no,45,3,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,38,7,no,46,7,UHD -> UHD,SRC02,,,UHD,UHD,1,slightly better
2,38,7,no,47,8,HD -> HD,SRC03,,,HD,HD,-1,slightly worse
2,38,7,no,48,5,UHD -> UHD,SRC04,,,UHD,UHD,1,slightly better
2,38,7,no,49,6,HD -> HD,SRC06,,,HD,HD,0,same
2,38,7,no,50,1,HD -> UHD,SRC03,,,HD,UHD,0,same
2,38,7,no,51,5,UHD -> UHD,SRC02,,,UHD,UHD,1,slightly better
2,38,7,no,52,3,UHD -> UHD,SRC05,,,UHD,UHD,1,slightly better
2,38,7,no,53,5,UHD -> UHD,SRC08,,,UHD,UHD,-1,slightly worse
2,38,7,no,54,5,UHD -> UHD,SRC07,,,UHD,UHD,1,slightly better
2,38,7,no,55,1,HD -> UHD,SRC01,,,HD,UHD,2,better
2,38,7,no,56,6,HD -> HD,SRC04,,,HD,HD,0,same
2,38,7,no,57,5,UHD -> UHD,SRC05,,,UHD,UHD,1,slightly better
2,38,7,no,58,6,HD -> HD,SRC07,,,HD,HD,0,same
2,38,7,no,59,2,UHD -> HD,SRC01,,,UHD,HD,1,slightly better
2,38,7,no,60,1,HD -> UHD,SRC06,,,HD,UHD,1,slightly better
2,38,7,no,61,3,UHD -> UHD,SRC03,,,UHD,UHD,1,slightly better
2,38,7,no,62,2,UHD -> HD,SRC08,,,UHD,HD,0,same
2,38,7,no,63,3,UHD -> UHD,SRC02,,,UHD,UHD,1,slightly better
2,38,7,no,64,7,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,39,7,no,1,7,UHD -> UHD,SRC04,,,UHD,UHD,1,slightly better
2,39,7,no,2,7,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,39,7,no,3,7,UHD -> UHD,SRC02,,,UHD,UHD,2,better
2,39,7,no,4,5,UHD -> UHD,SRC05,,,UHD,UHD,2,better
2,39,7,no,5,8,HD -> HD,SRC01,,,HD,HD,1,slightly better
2,39,7,no,6,3,UHD -> UHD,SRC08,,,UHD,UHD,2,better
2,39,7,no,7,2,UHD -> HD,SRC03,,,UHD,HD,0,same
2,39,7,no,8,4,HD -> HD,SRC07,,,HD,HD,0,same
2,39,7,no,9,2,UHD -> HD,SRC04,,,UHD,HD,-1,slightly worse
2,39,7,no,10,7,UHD -> UHD,SRC08,,,UHD,UHD,3,much better
2,39,7,no,11,8,HD -> HD,SRC06,,,HD,HD,0,same
2,39,7,no,12,3,UHD -> UHD,SRC07,,,UHD,UHD,2,better
2,39,7,no,13,5,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,39,7,no,14,1,HD -> UHD,SRC03,,,HD,UHD,1,slightly better
2,39,7,no,15,2,UHD -> HD,SRC01,,,UHD,HD,0,same
2,39,7,no,16,7,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,39,7,no,17,1,HD -> UHD,SRC05,,,HD,UHD,0,same
2,39,7,no,18,3,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,39,7,no,19,6,HD -> HD,SRC07,,,HD,HD,0,same
2,39,7,no,20,6,HD -> HD,SRC01,,,HD,HD,0,same
2,39,7,no,21,5,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,39,7,no,22,6,HD -> HD,SRC06,,,HD,HD,1,slightly better
2,39,7,no,23,3,UHD -> UHD,SRC03,,,UHD,UHD,-1,slightly worse
2,39,7,no,24,8,HD -> HD,SRC08,,,HD,HD,0,same
2,39,7,no,25,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,39,7,no,26,1,HD -> UHD,SRC08,,,HD,UHD,2,better
2,39,7,no,27,1,HD -> UHD,SRC04,,,HD,UHD,-1,slightly worse
2,39,7,no,28,6,HD -> HD,SRC05,,,HD,HD,0,same
2,39,7,no,29,8,HD -> HD,SRC02,,,HD,HD,1,slightly better
2,39,7,no,30,1,HD -> UHD,SRC06,,,HD,UHD,-1,slightly worse
2,39,7,no,31,5,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,39,7,no,32,8,HD -> HD,SRC03,,,HD,HD,0,same
2,39,7,no,33,5,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,39,7,no,34,4,HD -> HD,SRC02,,,HD,HD,0,same
2,39,7,no,35,8,HD -> HD,SRC07,,,HD,HD,0,same
2,39,7,no,36,3,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,39,7,no,37,3,UHD -> UHD,SRC06,,,UHD,UHD,-1,slightly worse
2,39,7,no,38,3,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,39,7,no,39,4,HD -> HD,SRC03,,,HD,HD,0,same
2,39,7,no,40,3,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,39,7,no,41,2,UHD -> HD,SRC02,,,UHD,HD,0,same
2,39,7,no,42,5,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,39,7,no,43,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,39,7,no,44,4,HD -> HD,SRC04,,,HD,HD,1,slightly better
2,39,7,no,45,4,HD -> HD,SRC06,,,HD,HD,0,same
2,39,7,no,46,5,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,39,7,no,47,2,UHD -> HD,SRC08,,,UHD,HD,0,same
2,39,7,no,48,4,HD -> HD,SRC05,,,HD,HD,1,slightly better
2,39,7,no,49,6,HD -> HD,SRC04,,,HD,HD,0,same
2,39,7,no,50,2,UHD -> HD,SRC06,,,UHD,HD,0,same
2,39,7,no,51,8,HD -> HD,SRC05,,,HD,HD,0,same
2,39,7,no,52,6,HD -> HD,SRC02,,,HD,HD,0,same
2,39,7,no,53,6,HD -> HD,SRC08,,,HD,HD,0,same
2,39,7,no,54,7,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,39,7,no,55,4,HD -> HD,SRC01,,,HD,HD,0,same
2,39,7,no,56,2,UHD -> HD,SRC07,,,UHD,HD,0,same
2,39,7,no,57,2,UHD -> HD,SRC05,,,UHD,HD,0,same
2,39,7,no,58,1,HD -> UHD,SRC02,,,HD,UHD,0,same
2,39,7,no,59,8,HD -> HD,SRC04,,,HD,HD,0,same
2,39,7,no,60,6,HD -> HD,SRC03,,,HD,HD,0,same
2,39,7,no,61,4,HD -> HD,SRC08,,,HD,HD,1,slightly better
2,39,7,no,62,5,UHD -> UHD,SRC06,,,UHD,UHD,1,slightly better
2,39,7,no,63,1,HD -> UHD,SRC07,,,HD,UHD,0,same
2,39,7,no,64,7,UHD -> UHD,SRC01,,,UHD,UHD,0,same
1,4,3,yes,1,1,HD -> UHD,SRC01,HD,UHD,HD,UHD,1,better
1,4,3,yes,2,1,HD -> UHD,SRC07,HD,UHD,HD,UHD,0,same
1,4,3,yes,3,5,"UHD -> UHD
L: UHD -> HD",SRC08,UHD,HD,UHD,UHD,-1,worse
1,4,3,yes,4,8,HD -> HD,SRC04,HD,HD,HD,HD,0,same
1,4,3,yes,5,3,"UHD -> UHD
L: HD -> UHD",SRC03,HD,UHD,UHD,UHD,-1,worse
1,4,3,yes,6,5,"UHD -> UHD
L: UHD -> HD",SRC06,UHD,HD,UHD,UHD,-1,worse
1,4,3,yes,7,1,HD -> UHD,SRC05,HD,UHD,HD,UHD,1,better
1,4,3,yes,8,4,"HD -> HD
L: HD -> UHD",SRC02,HD,UHD,HD,HD,0,same
1,4,3,yes,9,6,"HD -> HD
L: UHD -> HD",SRC07,UHD,HD,HD,HD,-1,worse
1,4,3,yes,10,4,"HD -> HD
L: HD -> UHD",SRC03,HD,UHD,HD,HD,0,same
1,4,3,yes,11,3,"UHD -> UHD
L: HD -> UHD",SRC05,HD,UHD,UHD,UHD,0,same
1,4,3,yes,12,5,"UHD -> UHD
L: UHD -> HD",SRC02,UHD,HD,UHD,UHD,-1,worse
1,4,3,yes,13,3,"UHD -> UHD
L: HD -> UHD",SRC04,HD,UHD,UHD,UHD,-1,worse
1,4,3,yes,14,7,UHD -> UHD,SRC01,UHD,UHD,UHD,UHD,0,same
1,4,3,yes,15,2,UHD -> HD,SRC08,UHD,HD,UHD,HD,-1,worse
1,4,3,yes,16,8,HD -> HD,SRC06,HD,HD,HD,HD,0,same
1,4,3,yes,17,6,"HD -> HD
L: UHD -> HD",SRC02,UHD,HD,HD,HD,0,same
1,4,3,yes,18,8,HD -> HD,SRC03,HD,HD,HD,HD,0,same
1,4,3,yes,19,2,UHD -> HD,SRC06,UHD,HD,UHD,HD,-1,worse
1,4,3,yes,20,5,"UHD -> UHD
L: UHD -> HD",SRC07,UHD,HD,UHD,UHD,-1,worse
1,4,3,yes,21,8,HD -> HD,SRC05,HD,HD,HD,HD,0,same
1,4,3,yes,22,7,UHD -> UHD,SRC08,UHD,UHD,UHD,UHD,-1,worse
1,4,3,yes,23,7,UHD -> UHD,SRC04,UHD,UHD,UHD,UHD,1,better
1,4,3,yes,24,3,"UHD -> UHD
L: HD -> UHD",SRC01,HD,UHD,UHD,UHD,0,same
1,4,3,yes,25,6,"HD -> HD
L: UHD -> HD",SRC03,UHD,HD,HD,HD,-1,worse
1,4,3,yes,26,6,"HD -> HD
L: UHD -> HD",SRC05,UHD,HD,HD,HD,0,same
1,4,3,yes,27,4,"HD -> HD
L: HD -> UHD",SRC04,HD,UHD,HD,HD,0,same
1,4,3,yes,28,2,UHD -> HD,SRC02,UHD,HD,UHD,HD,-1,worse
1,4,3,yes,29,4,"HD -> HD
L: HD -> UHD",SRC08,HD,UHD,HD,HD,1,better
1,4,3,yes,30,4,"HD -> HD
L: HD -> UHD",SRC06,HD,UHD,HD,HD,-1,worse
1,4,3,yes,31,3,"UHD -> UHD
L: HD -> UHD",SRC07,HD,UHD,UHD,UHD,0,same
1,4,3,yes,32,5,"UHD -> UHD
L: UHD -> HD",SRC01,UHD,HD,UHD,UHD,0,same
1,4,3,yes,33,1,HD -> UHD,SRC03,HD,UHD,HD,UHD,0,same
1,4,3,yes,34,6,"HD -> HD
L: UHD -> HD",SRC08,UHD,HD,HD,HD,0,same
1,4,3,yes,35,8,HD -> HD,SRC07,HD,HD,HD,HD,0,same
1,4,3,yes,36,2,UHD -> HD,SRC01,UHD,HD,UHD,HD,-1,worse
1,4,3,yes,37,1,HD -> UHD,SRC04,HD,UHD,HD,UHD,0,same
1,4,3,yes,38,3,"UHD -> UHD
L: HD -> UHD",SRC02,HD,UHD,UHD,UHD,0,same
1,4,3,yes,39,7,UHD -> UHD,SRC06,UHD,UHD,UHD,UHD,0,same
1,4,3,yes,40,7,UHD -> UHD,SRC05,UHD,UHD,UHD,UHD,0,same
1,4,3,yes,41,2,UHD -> HD,SRC04,UHD,HD,UHD,HD,1,better
1,4,3,yes,42,4,"HD -> HD
L: HD -> UHD",SRC05,HD,UHD,HD,HD,0,same
1,4,3,yes,43,5,"UHD -> UHD
L: UHD -> HD",SRC03,UHD,HD,UHD,UHD,-1,worse
1,4,3,yes,44,6,"HD -> HD
L: UHD -> HD",SRC06,UHD,HD,HD,HD,0,same
1,4,3,yes,45,8,HD -> HD,SRC01,HD,HD,HD,HD,0,same
1,4,3,yes,46,1,HD -> UHD,SRC02,HD,UHD,HD,UHD,0,same
1,4,3,yes,47,3,"UHD -> UHD
L: HD -> UHD",SRC08,HD,UHD,UHD,UHD,0,same
1,4,3,yes,48,7,UHD -> UHD,SRC07,UHD,UHD,UHD,UHD,0,same
1,4,3,yes,49,5,"UHD -> UHD
L: UHD -> HD",SRC05,UHD,HD,UHD,UHD,0,same
1,4,3,yes,50,1,HD -> UHD,SRC08,HD,UHD,HD,UHD,0,same
1,4,3,yes,51,2,UHD -> HD,SRC07,UHD,HD,UHD,HD,0,same
1,4,3,yes,52,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,-1,worse
1,4,3,yes,53,3,"UHD -> UHD
L: HD -> UHD",SRC06,HD,UHD,UHD,UHD,0,same
1,4,3,yes,54,8,HD -> HD,SRC02,HD,HD,HD,HD,0,same
1,4,3,yes,55,2,UHD -> HD,SRC03,UHD,HD,UHD,HD,-1,worse
1,4,3,yes,56,6,"HD -> HD
L: UHD -> HD",SRC01,UHD,HD,HD,HD,-1,worse
1,4,3,yes,57,4,"HD -> HD
L: HD -> UHD",SRC07,HD,UHD,HD,HD,0,same
1,4,3,yes,58,8,HD -> HD,SRC08,HD,HD,HD,HD,0,same
1,4,3,yes,59,2,UHD -> HD,SRC05,UHD,HD,UHD,HD,-1,worse
1,4,3,yes,60,7,UHD -> UHD,SRC02,UHD,UHD,UHD,UHD,0,same
1,4,3,yes,61,4,"HD -> HD
L: HD -> UHD",SRC01,HD,UHD,HD,HD,0,same
1,4,3,yes,62,1,HD -> UHD,SRC06,HD,UHD,HD,UHD,0,same
1,4,3,yes,63,5,"UHD -> UHD
L: UHD -> HD",SRC04,UHD,HD,UHD,UHD,0,same
1,4,3,yes,64,7,UHD -> UHD,SRC03,UHD,UHD,UHD,UHD,0,same
2,40,3,no,1,4,HD -> HD,SRC01,,,HD,HD,1,better
2,40,3,no,2,6,HD -> HD,SRC02,,,HD,HD,0,same
2,40,3,no,3,6,HD -> HD,SRC05,,,HD,HD,1,better
2,40,3,no,4,1,HD -> UHD,SRC04,,,HD,UHD,1,better
2,40,3,no,5,8,HD -> HD,SRC08,,,HD,HD,1,better
2,40,3,no,6,2,UHD -> HD,SRC07,,,UHD,HD,0,same
2,40,3,no,7,8,HD -> HD,SRC06,,,HD,HD,-1,worse
2,40,3,no,8,3,UHD -> UHD,SRC03,,,UHD,UHD,1,better
2,40,3,no,9,4,HD -> HD,SRC05,,,HD,HD,0,same
2,40,3,no,10,2,UHD -> HD,SRC08,,,UHD,HD,1,better
2,40,3,no,11,1,HD -> UHD,SRC07,,,HD,UHD,1,better
2,40,3,no,12,7,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,40,3,no,13,5,UHD -> UHD,SRC02,,,UHD,UHD,1,better
2,40,3,no,14,8,HD -> HD,SRC04,,,HD,HD,0,same
2,40,3,no,15,2,UHD -> HD,SRC03,,,UHD,HD,0,same
2,40,3,no,16,3,UHD -> UHD,SRC06,,,UHD,UHD,1,better
2,40,3,no,17,1,HD -> UHD,SRC08,,,HD,UHD,0,same
2,40,3,no,18,8,HD -> HD,SRC01,,,HD,HD,0,same
2,40,3,no,19,2,UHD -> HD,SRC04,,,UHD,HD,0,same
2,40,3,no,20,5,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,40,3,no,21,8,HD -> HD,SRC05,,,HD,HD,1,better
2,40,3,no,22,4,HD -> HD,SRC02,,,HD,HD,0,same
2,40,3,no,23,5,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,40,3,no,24,2,UHD -> HD,SRC06,,,UHD,HD,0,same
2,40,3,no,25,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,40,3,no,26,1,HD -> UHD,SRC02,,,HD,UHD,1,better
2,40,3,no,27,4,HD -> HD,SRC03,,,HD,HD,0,same
2,40,3,no,28,3,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,40,3,no,29,1,HD -> UHD,SRC05,,,HD,UHD,1,better
2,40,3,no,30,3,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,40,3,no,31,8,HD -> HD,SRC07,,,HD,HD,-1,worse
2,40,3,no,32,5,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,40,3,no,33,2,UHD -> HD,SRC05,,,UHD,HD,0,same
2,40,3,no,34,6,HD -> HD,SRC07,,,HD,HD,0,same
2,40,3,no,35,6,HD -> HD,SRC08,,,HD,HD,0,same
2,40,3,no,36,3,UHD -> UHD,SRC02,,,UHD,UHD,1,better
2,40,3,no,37,6,HD -> HD,SRC04,,,HD,HD,0,same
2,40,3,no,38,6,HD -> HD,SRC03,,,HD,HD,0,same
2,40,3,no,39,6,HD -> HD,SRC06,,,HD,HD,1,better
2,40,3,no,40,5,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,40,3,no,41,5,UHD -> UHD,SRC04,,,UHD,UHD,1,better
2,40,3,no,42,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,40,3,no,43,7,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,40,3,no,44,3,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,40,3,no,45,7,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,40,3,no,46,7,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,40,3,no,47,2,UHD -> HD,SRC01,,,UHD,HD,0,same
2,40,3,no,48,2,UHD -> HD,SRC02,,,UHD,HD,0,same
2,40,3,no,49,5,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,40,3,no,50,7,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,40,3,no,51,4,HD -> HD,SRC06,,,HD,HD,-1,worse
2,40,3,no,52,1,HD -> UHD,SRC03,,,HD,UHD,0,same
2,40,3,no,53,3,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,40,3,no,54,8,HD -> HD,SRC02,,,HD,HD,0,same
2,40,3,no,55,7,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,40,3,no,56,3,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,40,3,no,57,1,HD -> UHD,SRC06,,,HD,UHD,1,better
2,40,3,no,58,5,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,40,3,no,59,4,HD -> HD,SRC07,,,HD,HD,1,better
2,40,3,no,60,4,HD -> HD,SRC08,,,HD,HD,0,same
2,40,3,no,61,8,HD -> HD,SRC03,,,HD,HD,0,same
2,40,3,no,62,6,HD -> HD,SRC01,,,HD,HD,0,same
2,40,3,no,63,7,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,40,3,no,64,4,HD -> HD,SRC04,,,HD,HD,0,same
2,41,3,no,1,4,HD -> HD,SRC01,,,HD,HD,0,same
2,41,3,no,2,1,HD -> UHD,SRC03,,,HD,UHD,0,same
2,41,3,no,3,7,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,41,3,no,4,5,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,41,3,no,5,8,HD -> HD,SRC05,,,HD,HD,0,same
2,41,3,no,6,8,HD -> HD,SRC07,,,HD,HD,0,same
2,41,3,no,7,2,UHD -> HD,SRC08,,,UHD,HD,0,same
2,41,3,no,8,7,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,41,3,no,9,3,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,41,3,no,10,1,HD -> UHD,SRC02,,,HD,UHD,0,same
2,41,3,no,11,7,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,41,3,no,12,5,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,41,3,no,13,8,HD -> HD,SRC03,,,HD,HD,0,same
2,41,3,no,14,4,HD -> HD,SRC04,,,HD,HD,0,same
2,41,3,no,15,8,HD -> HD,SRC08,,,HD,HD,0,same
2,41,3,no,16,8,HD -> HD,SRC06,,,HD,HD,0,same
2,41,3,no,17,4,HD -> HD,SRC02,,,HD,HD,0,same
2,41,3,no,18,5,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,41,3,no,19,4,HD -> HD,SRC08,,,HD,HD,0,same
2,41,3,no,20,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,41,3,no,21,3,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,41,3,no,22,2,UHD -> HD,SRC07,,,UHD,HD,0,same
2,41,3,no,23,1,HD -> UHD,SRC04,,,HD,UHD,0,same
2,41,3,no,24,4,HD -> HD,SRC05,,,HD,HD,0,same
2,41,3,no,25,3,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,41,3,no,26,6,HD -> HD,SRC06,,,HD,HD,0,same
2,41,3,no,27,2,UHD -> HD,SRC02,,,UHD,HD,0,same
2,41,3,no,28,2,UHD -> HD,SRC04,,,UHD,HD,0,same
2,41,3,no,29,5,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,41,3,no,30,6,HD -> HD,SRC01,,,HD,HD,0,same
2,41,3,no,31,6,HD -> HD,SRC03,,,HD,HD,0,same
2,41,3,no,32,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,41,3,no,33,7,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,41,3,no,34,1,HD -> UHD,SRC08,,,HD,UHD,0,same
2,41,3,no,35,3,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,41,3,no,36,5,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,41,3,no,37,2,UHD -> HD,SRC06,,,UHD,HD,0,same
2,41,3,no,38,2,UHD -> HD,SRC03,,,UHD,HD,0,same
2,41,3,no,39,1,HD -> UHD,SRC05,,,HD,UHD,0,same
2,41,3,no,40,3,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,41,3,no,41,6,HD -> HD,SRC02,,,HD,HD,0,same
2,41,3,no,42,3,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,41,3,no,43,1,HD -> UHD,SRC06,,,HD,UHD,0,same
2,41,3,no,44,7,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,41,3,no,45,2,UHD -> HD,SRC05,,,UHD,HD,0,same
2,41,3,no,46,3,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,41,3,no,47,6,HD -> HD,SRC07,,,HD,HD,0,same
2,41,3,no,48,8,HD -> HD,SRC01,,,HD,HD,0,same
2,41,3,no,49,4,HD -> HD,SRC06,,,HD,HD,0,same
2,41,3,no,50,2,UHD -> HD,SRC01,,,UHD,HD,0,same
2,41,3,no,51,6,HD -> HD,SRC04,,,HD,HD,0,same
2,41,3,no,52,5,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,41,3,no,53,7,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,41,3,no,54,7,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,41,3,no,55,6,HD -> HD,SRC08,,,HD,HD,0,same
2,41,3,no,56,4,HD -> HD,SRC07,,,HD,HD,0,same
2,41,3,no,57,8,HD -> HD,SRC02,,,HD,HD,0,same
2,41,3,no,58,4,HD -> HD,SRC03,,,HD,HD,0,same
2,41,3,no,59,1,HD -> UHD,SRC07,,,HD,UHD,0,same
2,41,3,no,60,5,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,41,3,no,61,8,HD -> HD,SRC04,,,HD,HD,0,same
2,41,3,no,62,5,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,41,3,no,63,3,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,41,3,no,64,6,HD -> HD,SRC05,,,HD,HD,0,same
2,42,7,no,1,5,UHD -> UHD,SRC03,,,UHD,UHD,1,slightly better
2,42,7,no,2,2,UHD -> HD,SRC07,,,UHD,HD,0,same
2,42,7,no,3,7,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,42,7,no,4,2,UHD -> HD,SRC01,,,UHD,HD,1,slightly better
2,42,7,no,5,6,HD -> HD,SRC06,,,HD,HD,0,same
2,42,7,no,6,3,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,42,7,no,7,2,UHD -> HD,SRC04,,,UHD,HD,0,same
2,42,7,no,8,6,HD -> HD,SRC05,,,HD,HD,2,better
2,42,7,no,9,8,HD -> HD,SRC07,,,HD,HD,1,slightly better
2,42,7,no,10,4,HD -> HD,SRC03,,,HD,HD,0,same
2,42,7,no,11,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,42,7,no,12,4,HD -> HD,SRC04,,,HD,HD,0,same
2,42,7,no,13,1,HD -> UHD,SRC05,,,HD,UHD,2,better
2,42,7,no,14,1,HD -> UHD,SRC02,,,HD,UHD,1,slightly better
2,42,7,no,15,1,HD -> UHD,SRC06,,,HD,UHD,1,slightly better
2,42,7,no,16,5,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,42,7,no,17,6,HD -> HD,SRC02,,,HD,HD,0,same
2,42,7,no,18,3,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,42,7,no,19,4,HD -> HD,SRC08,,,HD,HD,0,same
2,42,7,no,20,6,HD -> HD,SRC03,,,HD,HD,0,same
2,42,7,no,21,5,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,42,7,no,22,5,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,42,7,no,23,8,HD -> HD,SRC05,,,HD,HD,0,same
2,42,7,no,24,6,HD -> HD,SRC04,,,HD,HD,0,same
2,42,7,no,25,4,HD -> HD,SRC01,,,HD,HD,0,same
2,42,7,no,26,7,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,42,7,no,27,3,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,42,7,no,28,7,UHD -> UHD,SRC04,,,UHD,UHD,2,better
2,42,7,no,29,7,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,42,7,no,30,7,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,42,7,no,31,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,42,7,no,32,6,HD -> HD,SRC08,,,HD,HD,0,same
2,42,7,no,33,3,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,42,7,no,34,8,HD -> HD,SRC04,,,HD,HD,0,same
2,42,7,no,35,3,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,42,7,no,36,2,UHD -> HD,SRC03,,,UHD,HD,1,slightly better
2,42,7,no,37,5,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,42,7,no,38,5,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,42,7,no,39,6,HD -> HD,SRC01,,,HD,HD,0,same
2,42,7,no,40,2,UHD -> HD,SRC05,,,UHD,HD,0,same
2,42,7,no,41,1,HD -> UHD,SRC04,,,HD,UHD,2,better
2,42,7,no,42,1,HD -> UHD,SRC07,,,HD,UHD,1,slightly better
2,42,7,no,43,8,HD -> HD,SRC02,,,HD,HD,2,better
2,42,7,no,44,1,HD -> UHD,SRC08,,,HD,UHD,2,better
2,42,7,no,45,3,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,42,7,no,46,8,HD -> HD,SRC01,,,HD,HD,0,same
2,42,7,no,47,2,UHD -> HD,SRC06,,,UHD,HD,0,same
2,42,7,no,48,7,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,42,7,no,49,2,UHD -> HD,SRC08,,,UHD,HD,0,same
2,42,7,no,50,3,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,42,7,no,51,4,HD -> HD,SRC07,,,HD,HD,0,same
2,42,7,no,52,4,HD -> HD,SRC02,,,HD,HD,0,same
2,42,7,no,53,4,HD -> HD,SRC06,,,HD,HD,1,slightly better
2,42,7,no,54,8,HD -> HD,SRC03,,,HD,HD,0,same
2,42,7,no,55,5,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,42,7,no,56,7,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,42,7,no,57,6,HD -> HD,SRC07,,,HD,HD,0,same
2,42,7,no,58,5,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,42,7,no,59,8,HD -> HD,SRC06,,,HD,HD,0,same
2,42,7,no,60,3,UHD -> UHD,SRC01,,,UHD,UHD,0,same
